DATE,Island,Total_TP,PRECTOTCORR,EVLAND,RH2M,GWETPROF,T2M
2023-06-14,NI,27356187.0,7.0200000000000005,16.169999999999998,88.24882352941177,0.6964705882352941,5.527647058823529
2023-06-15,NI,26935064.0,0.61,10.72,86.40764705882353,0.693529411764706,5.482941176470588
2023-06-16,NI,25257799.0,37.95,11.040000000000001,90.42588235294117,0.693529411764706,7.194705882352942
2023-06-17,NI,22263149.0,306.69,17.35,95.96411764705883,0.6976470588235294,9.47
2023-06-18,NI,18791027.0,178.35,15.23,95.74941176470588,0.7147058823529412,10.470588235294118
2023-06-19,NI,21473132.0,133.74,12.47,96.52058823529411,0.7217647058823529,9.844705882352942
2023-06-20,NI,22193992.0,42.64,17.3,95.12588235294118,0.7288235294117648,9.491176470588234
2023-06-21,NI,21245665.0,114.91,21.1,95.58235294117648,0.7294117647058824,10.30235294117647
2023-06-22,NI,22788157.0,386.33,23.97,95.70294117647059,0.7435294117647059,11.78
2023-06-23,NI,20873771.0,134.48000000000002,19.81,95.67470588235294,0.7523529411764706,11.715294117647058
2023-06-24,NI,18351069.0,67.91,25.439999999999998,94.20705882352941,0.7552941176470588,11.575882352941177
2023-06-25,NI,17769425.0,30.560000000000002,26.13,91.69235294117647,0.7552941176470588,10.287647058823529
2023-06-26,NI,23672119.0,147.82,15.85,94.4764705882353,0.7558823529411764,9.405882352941177
2023-06-27,NI,24280258.0,25.61,15.12,94.87764705882353,0.7605882352941177,8.627647058823529
2023-06-28,NI,23219666.0,9.23,18.63,91.82529411764706,0.76,8.344117647058823
2023-06-29,NI,20354136.0,40.65,26.990000000000002,90.42764705882352,0.7594117647058823,9.400588235294117
2023-06-30,NI,23785191.0,132.34,27.26,90.13294117647058,0.7594117647058823,8.13764705882353
2023-07-01,NI,19919770.0,97.78,34.230000000000004,89.53294117647059,0.7605882352941177,8.07294117647059
2023-07-02,NI,21524467.0,76.11,36.89,88.7164705882353,0.7623529411764707,8.22764705882353
2023-07-03,NI,24235675.0,73.34,25.34,90.73235294117647,0.7623529411764707,7.753529411764706
2023-07-04,NI,20967458.0,7.8500000000000005,25.599999999999998,88.35470588235295,0.7623529411764707,9.034705882352942
2023-07-05,NI,19928440.0,3.42,18.12,88.52941176470588,0.7611764705882352,9.872352941176471
2023-07-06,NI,24388145.0,1.13,18.21,87.1470588235294,0.7576470588235293,8.068823529411766
2023-07-07,NI,27816285.0,47.56,12.120000000000001,92.96588235294118,0.7541176470588236,6.788823529411765
2023-07-08,NI,21534688.0,368.26,19.13,95.89294117647059,0.7670588235294117,9.820588235294117
2023-07-09,NI,23129095.0,254.1,12.09,96.87705882352941,0.7794117647058824,9.310588235294118
2023-07-10,NI,26018186.0,19.15,18.29,94.0864705882353,0.7870588235294118,9.161176470588236
2023-07-11,NI,26867169.0,8.49,19.83,91.30882352941177,0.7858823529411765,9.44
2023-07-12,NI,24352927.0,7.36,26.3,87.41,0.7835294117647059,9.094705882352942
2023-07-13,NI,25745589.0,4.37,23.11,87.57058823529412,0.781764705882353,9.24764705882353
2023-07-14,NI,17854911.0,5.42,18.39,91.00882352941177,0.7794117647058824,10.769411764705882
2023-07-15,NI,16273737.0,1.35,20.490000000000002,89.23411764705882,0.7735294117647059,10.56
2023-07-16,NI,15198558.0,20.8,22.57,90.94,0.7729411764705882,11.067058823529411
2023-07-17,NI,20185339.0,11.67,26.849999999999998,88.0229411764706,0.7729411764705882,9.132941176470588
2023-07-18,NI,17195180.0,1.84,19.580000000000002,88.26411764705882,0.7688235294117647,9.762352941176472
2023-07-19,NI,17627577.0,6.65,18.33,89.77882352941177,0.7658823529411765,9.464117647058822
2023-07-20,NI,23270188.0,12.63,17.73,89.93941176470588,0.7658823529411765,9.441764705882353
2023-07-21,NI,19801088.0,135.45,36.32,90.90058823529411,0.7664705882352941,8.192941176470589
2023-07-22,NI,22168175.0,12.56,22.05,88.06823529411766,0.7664705882352941,6.667058823529412
2023-07-23,NI,21369358.0,10.39,14.68,89.30235294117648,0.7629411764705882,5.918235294117647
2023-07-24,NI,23880832.0,16.57,13.73,92.59941176470589,0.7617647058823529,7.794117647058823
2023-07-25,NI,22034893.0,38.37,18.38,93.34705882352942,0.7594117647058823,8.051764705882352
2023-07-26,NI,25260153.0,45.08,35.7,87.1770588235294,0.7605882352941177,6.14764705882353
2023-07-27,NI,25667709.0,50.019999999999996,20.82,92.68352941176471,0.7605882352941177,5.2435294117647056
2023-07-28,NI,25024817.0,16.99,20.75,89.28235294117647,0.7605882352941177,4.984117647058824
2023-07-29,NI,24558430.0,2.25,18.62,85.67,0.7588235294117647,5.305294117647058
2023-07-30,NI,23139159.0,4.6,11.22,89.36176470588236,0.7564705882352941,5.927058823529412
2023-07-31,NI,20769342.0,17.52,9.45,93.89588235294117,0.7558823529411764,6.865294117647059
2023-08-01,NI,18051101.0,31.72,21.25,92.1164705882353,0.7558823529411764,9.969411764705882
2023-08-02,NI,23574757.0,156.16,39.83,87.41176470588235,0.7570588235294117,7.369411764705882
2023-08-03,NI,26796384.0,3.67,29.7,79.43058823529411,0.7570588235294117,3.7523529411764707
2023-08-04,NI,26898225.0,3.63,21.93,89.78529411764706,0.7541176470588236,6.430588235294118
2023-08-05,NI,22382608.0,1.55,21.4,84.95941176470588,0.7523529411764706,8.088235294117647
2023-08-06,NI,21404357.0,0.87,12.03,89.73588235294118,0.7488235294117648,6.488235294117647
2023-08-07,NI,19422120.0,12.34,11.1,93.24235294117646,0.7470588235294118,8.802941176470588
2023-08-08,NI,23703040.0,26.15,20.99,89.74294117647058,0.7464705882352941,7.698235294117647
2023-08-09,NI,24489816.0,16.55,24.2,87.03176470588235,0.7464705882352941,6.20235294117647
2023-08-10,NI,24786033.0,151.59,19.45,94.4664705882353,0.7458823529411764,6.19
2023-08-11,NI,23942252.0,11.53,31.29,86.55352941176471,0.75,4.543529411764705
2023-08-12,NI,20927837.0,8.76,8.58,91.77764705882353,0.7470588235294118,5.325294117647059
2023-08-13,NI,17109287.0,21.15,11.41,94.42823529411764,0.7452941176470588,8.328823529411764
2023-08-14,NI,18320778.0,118.72,18.38,94.94588235294117,0.7458823529411764,9.042352941176471
2023-08-15,NI,21308212.0,19.51,28.3,88.65470588235293,0.7494117647058823,7.097647058823529
2023-08-16,NI,22933282.0,65.66,27.55,88.02235294117648,0.7476470588235293,7.985882352941176
2023-08-17,NI,23558955.0,26.6,35.73,86.26058823529412,0.7470588235294118,6.979411764705882
2023-08-18,NI,20684313.0,4.44,22.59,85.24529411764706,0.7458823529411764,6.315294117647059
2023-08-19,NI,22387110.0,84.54,10.69,94.20411764705882,0.7452941176470588,6.964117647058823
2023-08-20,NI,17772475.0,230.64,19.82,95.96705882352941,0.7552941176470588,10.030588235294116
2023-08-21,NI,24062100.0,42.15,34.5,89.63,0.7558823529411764,8.558823529411764
2023-08-22,NI,24437530.0,1.4200000000000002,37.71,79.01529411764706,0.7558823529411764,6.801764705882354
2023-08-23,NI,24993976.0,1.16,22.96,77.79823529411765,0.7476470588235293,5.948823529411764
2023-08-24,NI,24440079.0,0.78,19.48,80.92176470588235,0.7470588235294118,6.673529411764706
2023-08-25,NI,22464604.0,1.2400000000000002,21.490000000000002,80.67470588235294,0.7470588235294118,7.055882352941176
2023-08-26,NI,20243711.0,0.71,24.419999999999998,85.34529411764707,0.7417647058823529,6.851176470588236
2023-08-27,NI,18618578.0,11.200000000000001,31.36,88.74529411764706,0.7388235294117647,7.86529411764706
2023-08-28,NI,22264127.0,6.029999999999999,29.04,81.41823529411764,0.7376470588235293,5.798235294117648
2023-08-29,NI,20069129.0,0.33,28.72,76.34705882352942,0.7323529411764705,5.3494117647058825
2023-08-30,NI,19818791.0,16.96,28.9,77.97588235294117,0.73,7.260588235294117
2023-08-31,NI,16743539.0,19.61,31.15,82.81470588235294,0.728235294117647,7.522941176470589
2023-09-01,NI,15921247.0,0.6,33.0,81.33470588235295,0.7247058823529412,8.215294117647058
2023-09-02,NI,14582867.0,0.82,29.259999999999998,85.63823529411764,0.7223529411764705,10.197058823529412
2023-09-03,NI,13809871.0,2.55,35.19,83.65058823529411,0.718235294117647,9.772941176470589
2023-09-04,NI,14785775.0,14.59,38.04,83.90941176470588,0.7129411764705883,9.700000000000001
2023-09-05,NI,16899226.0,94.88,28.04,92.67176470588235,0.7123529411764705,10.583529411764705
2023-09-06,NI,13834196.0,97.04,37.45,93.3664705882353,0.7170588235294117,12.298235294117646
2023-09-07,NI,14195645.0,82.43,40.53,90.93117647058823,0.7182352941176471,11.594705882352942
2023-09-08,NI,15474578.0,2.85,40.52,84.35823529411766,0.7158823529411764,10.74764705882353
2023-09-09,NI,14149493.0,1.6600000000000001,37.660000000000004,83.14647058823529,0.711764705882353,10.766470588235293
2023-09-10,NI,16513560.0,25.77,39.48,87.75117647058823,0.7070588235294117,10.321764705882353
2023-09-11,NI,16011581.0,213.79999999999998,43.98,92.21,0.7070588235294117,11.142352941176469
2023-09-12,NI,13852431.0,19.92,49.7,84.23647058823529,0.7147058823529412,9.491176470588234
2023-09-13,NI,13990630.0,0.87,42.28,82.53,0.71,9.510588235294119
2023-09-14,NI,13451014.0,8.96,39.1,83.78588235294119,0.7064705882352941,9.547647058823529
2023-09-15,NI,14802199.0,35.24,45.02,86.42411764705882,0.7041176470588235,9.962941176470588
2023-09-16,NI,13275673.0,0.12,41.73,81.15823529411765,0.7005882352941176,8.527058823529412
2023-09-17,NI,11713118.0,0.75,45.83,84.3264705882353,0.6970588235294117,11.054705882352941
2023-09-18,NI,12549553.0,1.21,56.79,80.56,0.6894117647058824,11.966470588235294
2023-09-19,NI,12809497.0,0.65,47.25,82.35705882352943,0.6858823529411765,10.871176470588235
2023-09-20,NI,11929642.0,1.25,49.74,84.00529411764705,0.6794117647058824,13.086470588235294
2023-09-21,NI,13418484.0,4.53,52.120000000000005,82.7,0.6758823529411765,13.829411764705881
2023-09-22,NI,12476587.0,17.77,51.15,87.07823529411765,0.6694117647058823,13.74705882352941
2023-09-23,NI,13048569.0,361.51,34.49,94.31529411764707,0.6717647058823529,13.716470588235294
2023-09-24,NI,10703181.0,453.76,43.4,90.67941176470588,0.7058823529411765,11.944705882352942
2023-09-25,NI,14346463.0,780.17,44.26,93.34529411764706,0.7358823529411764,10.892941176470588
2023-09-26,NI,16266257.0,255.36,34.46,93.78764705882352,0.7605882352941177,11.619411764705882
2023-09-27,NI,20844913.0,18.28,51.82,84.81588235294117,0.7670588235294117,8.862941176470587
2023-09-28,NI,18371185.0,64.3,37.28,91.17470588235294,0.7670588235294117,9.716470588235294
2023-09-29,NI,18462224.0,64.01,58.77,84.55,0.7635294117647059,9.425882352941175
2023-09-30,NI,18157620.0,146.7,49.42,84.75882352941177,0.7658823529411765,7.699411764705883
2023-10-01,NI,14349268.0,3.27,41.27,83.28470588235295,0.7635294117647059,7.880588235294118
2023-10-02,NI,14503662.0,78.67,52.31,88.08294117647058,0.7611764705882352,12.268235294117646
2023-10-03,NI,19742367.0,16.76,68.4,73.73235294117647,0.7547058823529412,8.153529411764707
2023-10-04,NI,18601202.0,1.6,53.26,75.76588235294118,0.7511764705882352,7.803529411764706
2023-10-05,NI,20179918.0,0.23,57.35,81.01352941176471,0.7452941176470588,12.451764705882354
2023-10-06,NI,17679860.0,3.25,48.25,85.28764705882354,0.7388235294117647,12.511176470588236
2023-10-07,NI,19159064.0,66.54,27.04,92.44176470588235,0.7341176470588235,11.417058823529413
2023-10-08,NI,17234890.0,140.56,49.64,88.12588235294118,0.7388235294117648,10.624117647058824
2023-10-09,NI,18877910.0,2.52,64.31,79.35764705882353,0.7376470588235293,9.567058823529413
2023-10-10,NI,18509135.0,16.64,59.43,82.7664705882353,0.7305882352941176,10.99529411764706
2023-10-11,NI,19134225.0,12.7,58.71,80.19294117647058,0.73,9.814117647058824
2023-10-12,NI,17937953.0,1.6300000000000001,38.69,82.79588235294118,0.7217647058823529,9.785882352941178
2023-10-13,NI,16287062.0,2.65,46.0,85.61352941176472,0.7170588235294117,11.785882352941178
2023-10-14,NI,11883466.0,20.06,42.72,87.52411764705883,0.7123529411764705,12.00529411764706
2023-10-15,NI,11698504.0,12.53,60.47,86.06,0.7088235294117647,12.50294117647059
2023-10-16,NI,16384718.0,0.9700000000000001,67.1,76.02235294117648,0.7029411764705882,12.01
2023-10-17,NI,17242958.0,35.01,55.01,88.24470588235295,0.6976470588235294,14.06
2023-10-18,NI,18967460.0,33.79,53.72,88.42882352941176,0.6952941176470588,14.578235294117647
2023-10-19,NI,16884068.0,0.74,61.41,83.91058823529411,0.6905882352941176,15.152352941176469
2023-10-20,NI,16688528.0,1.28,64.61,81.64117647058823,0.6829411764705882,14.728235294117647
2023-10-21,NI,15655524.0,4.91,55.83,82.6335294117647,0.6776470588235294,14.905294117647058
2023-10-22,NI,14483816.0,25.65,59.15,81.92470588235294,0.6729411764705882,13.178823529411764
2023-10-23,NI,15433094.0,5.47,67.97,74.8229411764706,0.6688235294117648,12.329999999999998
2023-10-24,NI,16888683.0,55.12,58.18,88.05882352941177,0.6641176470588236,13.525882352941176
2023-10-25,NI,14406221.0,60.440000000000005,66.98,86.75,0.6623529411764706,13.461764705882352
2023-10-26,NI,14235810.0,22.3,54.019999999999996,86.66411764705882,0.6605882352941177,14.623529411764705
2023-10-27,NI,16800019.0,42.37,61.96,77.7035294117647,0.6570588235294118,11.088235294117647
2023-10-28,NI,17844085.0,0.71,51.02,67.40941176470588,0.6505882352941177,9.258235294117648
2023-10-29,NI,15333066.0,4.58,68.46000000000001,72.3629411764706,0.6464705882352941,10.314705882352941
2023-10-30,NI,17993992.0,208.35,59.059999999999995,87.63882352941175,0.6441176470588235,11.65
2023-10-31,NI,19125601.0,253.99,62.49,91.9964705882353,0.6570588235294118,15.344705882352942
2023-11-01,NI,19179199.0,47.19,76.22,88.07529411764706,0.66,15.961764705882354
2023-11-02,NI,19568248.0,7.64,70.61,80.0729411764706,0.6570588235294118,15.181764705882351
2023-11-03,NI,20034787.0,187.45,58.83,90.83058823529412,0.6535294117647058,13.48
2023-11-04,NI,14717124.0,13.549999999999999,71.63,83.34235294117647,0.658235294117647,13.379411764705882
2023-11-05,NI,15385909.0,4.41,69.04,77.41,0.6511764705882354,13.832941176470587
2023-11-06,NI,16517795.0,131.84,59.49,83.8564705882353,0.6470588235294118,12.754705882352942
2023-11-07,NI,18336435.0,305.67,66.23,84.83235294117648,0.6541176470588236,11.325882352941177
2023-11-08,NI,20324570.0,66.16,82.74,79.1064705882353,0.6658823529411765,11.178235294117647
2023-11-09,NI,20916360.0,16.93,71.44,76.08,0.66,11.835294117647058
2023-11-10,NI,19935740.0,4.86,77.7,70.64941176470587,0.6529411764705882,11.700000000000001
2023-11-11,NI,18904708.0,0.05,76.85,67.35470588235295,0.6464705882352941,12.214705882352941
2023-11-12,NI,12561911.0,0.14,79.06,76.39176470588235,0.6370588235294118,13.133529411764707
2023-11-13,NI,14422221.0,0.08,76.15,76.71823529411765,0.6311764705882353,12.955294117647059
2023-11-14,NI,14455329.0,6.04,59.93,81.02705882352942,0.6252941176470589,12.762352941176472
2023-11-15,NI,13792971.0,4.7299999999999995,75.86,80.6835294117647,0.6158823529411765,14.544117647058824
2023-11-16,NI,13782082.0,2.06,64.92,79.83176470588235,0.6105882352941175,14.672941176470587
2023-11-17,NI,14304023.0,68.13,50.23,90.96352941176471,0.6082352941176471,14.808823529411764
2023-11-18,NI,16686667.0,195.95,37.32,93.5464705882353,0.61,14.584117647058823
2023-11-19,NI,18806233.0,290.72,47.14,93.43235294117646,0.6258823529411766,14.231176470588236
2023-11-20,NI,16274220.0,163.53,66.11,88.68058823529411,0.6347058823529412,15.048823529411763
2023-11-21,NI,17577560.0,42.58,91.7,82.49529411764706,0.6347058823529412,15.76529411764706
2023-11-22,NI,18268029.0,15.899999999999999,69.72,81.58176470588235,0.628235294117647,16.622941176470587
2023-11-23,NI,16012471.0,15.06,78.19,82.8629411764706,0.6241176470588234,16.132941176470588
2023-11-24,NI,14490016.0,136.26,78.52,80.3135294117647,0.6211764705882353,12.044117647058824
2023-11-25,NI,12355575.0,73.59,73.86,81.48470588235294,0.621764705882353,10.866470588235293
2023-11-26,NI,14015886.0,18.45,79.77,79.0464705882353,0.618235294117647,13.784705882352942
2023-11-27,NI,13844024.0,0.9800000000000001,80.25,77.13882352941177,0.6141176470588235,13.41764705882353
2023-11-28,NI,12975428.0,21.51,61.08,84.97,0.6052941176470589,14.388823529411765
2023-11-29,NI,15985404.0,9.379999999999999,62.16,78.73764705882353,0.6029411764705882,14.027058823529412
2023-11-30,NI,16155145.0,1.04,69.9,73.89058823529412,0.5970588235294118,13.540588235294118
2023-12-01,NI,15740287.0,2.6,62.47,74.24764705882353,0.5882352941176471,14.164705882352942
2023-12-02,NI,16639804.0,1.8900000000000001,61.36,78.73647058823529,0.5841176470588235,14.48470588235294
2023-12-03,NI,15067038.0,183.95999999999998,33.36,92.41235294117647,0.5811764705882353,14.823529411764707
2023-12-04,NI,16409986.0,95.3,68.06,89.12117647058824,0.5900000000000001,16.58823529411765
2023-12-05,NI,15008622.0,91.71,47.25,88.95411764705882,0.5900000000000001,14.01764705882353
2023-12-06,NI,16526052.0,29.33,69.86,84.74058823529411,0.5900000000000001,15.447058823529414
2023-12-07,NI,15944303.0,1.37,79.61,77.8564705882353,0.5841176470588235,15.466470588235294
2023-12-08,NI,17645843.0,3.54,72.01,74.80235294117647,0.5776470588235294,16.12235294117647
2023-12-09,NI,14232376.0,3.48,87.47,78.12823529411764,0.5705882352941176,15.843529411764704
2023-12-10,NI,12081409.0,64.31,69.62,84.4470588235294,0.5641176470588235,15.015882352941176
2023-12-11,NI,15868871.0,7.55,70.17,78.13235294117646,0.5623529411764706,14.52470588235294
2023-12-12,NI,14337054.0,22.66,79.64,74.67823529411764,0.5541176470588235,12.942352941176472
2023-12-13,NI,16481789.0,2.05,66.56,75.3064705882353,0.5488235294117647,12.780588235294118
2023-12-14,NI,13847076.0,0.16999999999999998,79.68,75.88411764705882,0.5429411764705883,15.143529411764705
2023-12-15,NI,13017956.0,0.6900000000000001,68.08,78.2764705882353,0.5347058823529411,14.978823529411764
2023-12-16,NI,12930223.0,2.57,76.52,77.66764705882352,0.5276470588235294,16.571176470588235
2023-12-17,NI,11756720.0,9.45,75.76,76.59588235294119,0.5211764705882352,16.735294117647058
2023-12-18,NI,17593371.0,50.93,64.71,85.06647058823529,0.5158823529411765,17.841176470588238
2023-12-19,NI,18755781.0,9.92,66.94,81.90705882352941,0.5147058823529411,18.849999999999998
2023-12-20,NI,15332970.0,0.09,84.16,76.06823529411766,0.5058823529411764,19.024117647058826
2023-12-21,NI,14700935.0,0.13,71.89999999999999,76.09823529411766,0.5,18.90705882352941
2023-12-22,NI,15761612.0,0.25,42.69,78.27176470588235,0.49235294117647055,19.261176470588236
2023-12-23,NI,14197960.0,14.43,68.67999999999999,77.4270588235294,0.4876470588235294,19.639411764705883
2023-12-24,NI,13144072.0,216.85999999999999,59.75,89.37529411764706,0.4888235294117647,19.238823529411764
2023-12-25,NI,11463283.0,194.09,81.0,89.80235294117647,0.5005882352941177,19.47941176470588
2023-12-26,NI,13715176.0,121.33,84.98,86.60411764705883,0.5064705882352941,19.695882352941176
2023-12-27,NI,13974413.0,15.63,87.44,75.53294117647059,0.5017647058823529,19.430588235294117
2023-12-28,NI,15747218.0,54.769999999999996,68.07000000000001,81.52176470588235,0.49764705882352933,17.89470588235294
2023-12-29,NI,15842999.0,354.09,67.45,92.7035294117647,0.5076470588235293,18.488823529411764
2023-12-30,NI,17315230.0,110.61999999999999,99.02,83.95882352941176,0.5141176470588236,19.91705882352941
2023-12-31,NI,15066993.0,333.44,81.88,89.50058823529412,0.5170588235294117,18.871764705882352
2024-01-01,NI,15825712.0,83.32000000000001,99.69,73.35882352941177,0.5305882352941176,15.624117647058824
2024-01-02,NI,14522987.0,0.28,77.78,71.3264705882353,0.5223529411764706,15.791176470588235
2024-01-03,NI,17081634.0,1.8800000000000001,65.45,73.03,0.5164705882352941,16.881176470588237
2024-01-04,NI,14624046.0,1.8399999999999999,60.42,76.15941176470588,0.5105882352941177,17.316470588235294
2024-01-05,NI,15493353.0,32.67,38.82,79.71,0.5052941176470588,17.011764705882353
2024-01-06,NI,16467446.0,69.86,79.68,79.78470588235294,0.5047058823529412,16.960588235294118
2024-01-07,NI,16896155.0,5.86,85.37,70.02235294117648,0.5017647058823529,17.527058823529412
2024-01-08,NI,18183665.0,1.85,67.31,75.89999999999999,0.49294117647058816,19.08294117647059
2024-01-09,NI,16873119.0,2.87,70.67999999999999,74.77,0.4894117647058824,19.95235294117647
2024-01-10,NI,18724257.0,0.54,63.64,74.28,0.47941176470588237,20.551764705882352
2024-01-11,NI,18022583.0,0.55,67.98,74.2664705882353,0.4764705882352941,20.089411764705883
2024-01-12,NI,19018556.0,0.21000000000000002,71.29,72.04411764705883,0.4688235294117647,20.165294117647058
2024-01-13,NI,17754250.0,0.34,70.64,72.05,0.46235294117647063,20.374117647058824
2024-01-14,NI,14272305.0,2.49,62.79,74.10764705882353,0.45588235294117646,20.064705882352943
2024-01-15,NI,19176474.0,218.86,41.44,87.57058823529412,0.4547058823529412,18.91470588235294
2024-01-16,NI,19222120.0,65.48,77.73,78.59941176470589,0.4670588235294118,19.13058823529412
2024-01-17,NI,20231270.0,19.4,67.45,77.86823529411765,0.46294117647058824,19.920588235294115
2024-01-18,NI,20530024.0,17.55,51.67,79.88529411764705,0.46,20.450588235294116
2024-01-19,NI,19977707.0,43.01,73.59,81.62882352941176,0.45411764705882357,20.97705882352941
2024-01-20,NI,15429490.0,32.16,65.92,80.35764705882353,0.45294117647058824,21.647058823529413
2024-01-21,NI,17060239.0,10.93,52.48,75.67,0.4494117647058824,21.852941176470587
2024-01-22,NI,19489702.0,54.77,61.44,81.88882352941177,0.44470588235294123,21.25764705882353
2024-01-23,NI,14326817.0,47.76,68.07,80.38764705882352,0.44411764705882356,19.264117647058825
2024-01-24,NI,17117542.0,0.82,59.05,58.311764705882354,0.441764705882353,16.384117647058822
2024-01-25,NI,16425439.0,7.23,57.75,62.285294117647055,0.43529411764705883,17.130588235294116
2024-01-26,NI,18573452.0,0.25,56.11,60.07764705882353,0.4335294117647059,17.185882352941174
2024-01-27,NI,10822874.0,67.96,31.009999999999998,85.33235294117648,0.42823529411764705,17.243529411764705
2024-01-28,NI,15068715.0,428.04,45.2,87.50294117647059,0.4358823529411765,17.77352941176471
2024-01-29,NI,17043943.0,57.230000000000004,88.13,76.93294117647058,0.46058823529411763,17.031176470588235
2024-01-30,NI,20851488.0,33.09,81.71,75.68764705882353,0.4570588235294118,19.62235294117647
2024-01-31,NI,21046227.0,23.3,73.01,74.20705882352941,0.4547058823529412,20.247647058823528
2024-02-01,NI,22667356.0,4.97,66.64,72.97529411764705,0.4464705882352941,18.631764705882354
2024-02-02,NI,18586711.0,87.13,61.22,81.32705882352941,0.4423529411764706,18.370588235294118
2024-02-03,NI,15522688.0,122.69,74.67,76.6564705882353,0.4464705882352941,14.640588235294118
2024-02-04,NI,13966062.0,0.46,58.35,65.41529411764705,0.4435294117647059,15.681176470588234
2024-02-05,NI,16337932.0,0.08,58.54,68.7435294117647,0.4411764705882353,18.896470588235296
2024-02-06,NI,16172243.0,0.16,54.92,72.0070588235294,0.4341176470588235,20.18176470588235
2024-02-07,NI,19682584.0,0.26,53.019999999999996,71.6064705882353,0.43058823529411766,20.647058823529413
2024-02-08,NI,20923227.0,3.24,53.26,70.78705882352942,0.4252941176470588,20.502352941176472
2024-02-09,NI,19639105.0,19.16,51.84,75.68529411764706,0.4223529411764706,20.147058823529413
2024-02-10,NI,15442727.0,19.32,42.18,79.12294117647059,0.41764705882352937,18.64
2024-02-11,NI,13934661.0,3.6,48.54,60.6,0.4158823529411765,15.619411764705884
2024-02-12,NI,19114687.0,0.09,41.51,58.478235294117646,0.41294117647058826,16.098823529411764
2024-02-13,NI,19800643.0,0.76,41.02,65.24176470588236,0.4082352941176471,17.05470588235294
2024-02-14,NI,16358162.0,0.09,40.79,66.57235294117648,0.4047058823529412,17.933529411764706
2024-02-15,NI,17120593.0,0.22999999999999998,40.480000000000004,68.64647058823529,0.40058823529411763,18.76529411764706
2024-02-16,NI,19567259.0,0.27,36.93,69.48764705882353,0.3976470588235294,19.581176470588236
2024-02-17,NI,17177760.0,2.78,39.08,67.06176470588235,0.3947058823529412,19.566470588235294
2024-02-18,NI,13451863.0,1.49,28.95,72.01705882352941,0.3905882352941176,18.564117647058822
2024-02-19,NI,14358831.0,4.17,35.39,75.22117647058823,0.3888235294117647,18.548235294117646
2024-02-20,NI,17132152.0,12.32,39.01,70.55529411764707,0.388235294117647,18.078235294117647
2024-02-21,NI,18605417.0,8.77,34.769999999999996,66.2570588235294,0.3852941176470588,17.24823529411765
2024-02-22,NI,19810313.0,65.29,37.46,77.6435294117647,0.3811764705882353,17.94764705882353
2024-02-23,NI,17009466.0,24.82,33.98,80.5764705882353,0.38352941176470584,16.96941176470588
2024-02-24,NI,11566113.0,10.950000000000001,33.34,75.16529411764705,0.38235294117647056,18.12294117647059
2024-02-25,NI,15928964.0,125.31,50.68,79.22882352941176,0.3876470588235294,19.154117647058825
2024-02-26,NI,19126385.0,120.8,22.439999999999998,89.38294117647058,0.388235294117647,16.270588235294117
2024-02-27,NI,18326139.0,74.03,54.17,83.67999999999999,0.39647058823529413,17.26705882352941
2024-02-28,NI,17732231.0,7.96,42.41,72.49117647058823,0.39588235294117646,17.020000000000003
2024-02-29,NI,17745364.0,8.19,38.86,70.93882352941176,0.39176470588235296,16.154117647058825
2024-03-01,NI,17016243.0,0.8,35.38,69.63588235294117,0.38941176470588235,16.48
2024-03-02,NI,10637124.0,26.79,23.17,79.01235294117647,0.38882352941176473,16.342352941176472
2024-03-03,NI,10914875.0,115.15,38.18,86.08470588235295,0.3947058823529412,17.389411764705883
2024-03-04,NI,13873467.0,326.15,45.56,91.65470588235294,0.40176470588235297,16.79294117647059
2024-03-05,NI,14292984.0,30.95,52.230000000000004,72.06705882352942,0.4123529411764706,13.524705882352942
2024-03-06,NI,18980729.0,7.17,41.29,65.5529411764706,0.4117647058823529,13.985882352941175
2024-03-07,NI,14191077.0,3.0500000000000003,20.02,76.21235294117648,0.4088235294117647,14.149411764705881
2024-03-08,NI,15240796.0,4.13,31.55,76.97058823529412,0.4052941176470588,16.97
2024-03-09,NI,12604745.0,0.32,33.8,70.8664705882353,0.4047058823529412,16.211764705882356
2024-03-10,NI,11515106.0,0.16999999999999998,30.529999999999998,66.63764705882352,0.4011764705882353,15.32470588235294
2024-03-11,NI,12939276.0,0.49,26.58,77.53176470588235,0.39705882352941174,16.321176470588235
2024-03-12,NI,16855572.0,5.55,23.11,78.8529411764706,0.3952941176470588,16.982941176470586
2024-03-13,NI,16023903.0,10.21,30.17,77.98294117647059,0.3952941176470588,17.45058823529412
2024-03-14,NI,15479852.0,46.019999999999996,35.629999999999995,85.28411764705882,0.3947058823529412,15.55
2024-03-15,NI,13656488.0,179.28,36.52,90.98470588235294,0.4023529411764706,13.615882352941176
2024-03-16,NI,12528664.0,3.87,38.86,67.44176470588235,0.4047058823529412,12.34529411764706
2024-03-17,NI,10958309.0,1.11,23.42,74.67647058823529,0.40058823529411763,12.967647058823529
2024-03-18,NI,14374626.0,6.16,28.119999999999997,75.19764705882352,0.39941176470588236,13.831176470588234
2024-03-19,NI,16974746.0,6.78,32.22,67.22941176470589,0.39882352941176474,11.443529411764706
2024-03-20,NI,17009208.0,1.9,23.43,67.57117647058824,0.39705882352941174,11.251176470588236
2024-03-21,NI,17480030.0,0.01,22.31,67.74529411764706,0.3952941176470588,12.39235294117647
